sample_id,morphology_v3,k5,k6,k7,k8,k9
c5bf02387d9ba7,涨幅微弱型,5,2,7,2,1
c5db6fa4699048,涨幅微弱型,5,2,7,2,1
c5ea3e5b91726c,冲高回落型,2,6,1,8,3
c613a71bc00dbb,涨幅微弱型,5,2,7,2,1
c617dd0ef50595,后期加速上升型,4,5,5,4,8
c662666fe7a1bb,涨幅微弱型,5,2,7,2,1
c6834e549f4a29,后期加速上升型,4,5,5,4,8
c68603dab66868,渐进上升型,4,1,3,6,5
c6c4e3169bea64,冲高回落型,2,6,1,8,3
c6cb96cb331a6b,稳定缓升型,2,6,1,8,3
c6e120de691942,涨幅微弱型,5,2,7,2,1
c6ebf845c43a56,涨幅微弱型,5,2,7,2,1
c6ebfa4acb6604,涨幅微弱型,5,2,7,2,1
c6f1fa419bf1e6,涨幅微弱型,5,2,7,2,1
c70029fd76a135,降压主导型,1,3,2,7,4
c7019ed4f266f6,快速稳定型,2,6,6,1,6
c708e7eaac0ee1,先降后升型,3,4,4,5,7
c70e988149dc42,快速稳定型,3,4,4,5,2
c70ea5d5f8606b,稳定缓升型,3,4,4,3,9
c74513ad0a4605,涨幅微弱型,5,2,7,2,1
c74e7eb9e89ea6,快速稳定型,2,6,6,1,6
c751f9d5828058,涨幅微弱型,5,2,7,2,1
c75e5004100395,复杂波动或待判型,2,6,1,8,3
c790ea6bafc442,冲高回落型,2,6,6,1,6
c7983c4debb78b,渐进上升型,4,1,3,6,5
c79bed4c47926f,后期加速上升型,5,2,7,5,7
c7b48392b0847d,复杂波动或待判型,2,6,1,8,3
c7b76989890d1d,稳定缓升型,2,6,1,8,3
c7b95cf9ad3b79,涨幅微弱型,5,2,7,2,1
c7cbca9cfbcb65,涨幅微弱型,5,2,7,2,1
c7df92f70ad5ea,快速稳定型,3,4,4,3,2
c7f45eab7a2972,先降后升型,3,5,5,4,7
c80510f7ff8edf,快速稳定型,2,6,6,1,6
c806d88b23f7f6,后期加速上升型,3,4,4,5,7
c81a402b597fac,后期加速上升型,3,5,5,4,8
c81c3918c1fca9,稳定缓升型,4,1,6,1,6
c829110e4ad498,降压主导型,1,3,2,7,4
c8355a087b3c43,后期加速上升型,4,5,5,4,8
c83ad504d7cb10,后期加速上升型,4,5,5,4,8
c851c0321ea0db,渐进上升型,4,1,3,6,5
c8579e0c6d4c0f,快速稳定型,5,2,7,2,2
c86ce7d5205f5c,渐进上升型,4,1,3,6,5
c89784c70c709d,涨幅微弱型,5,2,7,2,1
c8b7a070187561,稳定缓升型,4,1,6,1,9
c8cb7c337eb179,涨幅微弱型,5,2,7,2,1
c8ce9dc6e0f967,涨幅微弱型,1,3,2,7,4
c8da0d6d1fd023,涨幅微弱型,5,2,7,2,1
c8dce6b7b73ce6,稳定缓升型,4,1,3,6,5
c8e88ab688f35a,复杂波动或待判型,5,2,7,5,7
c8f334b483d14d,稳定缓升型,2,1,6,1,6
c8f65303642d4c,涨幅微弱型,5,2,7,2,1
c8ff68590ae4a9,稳定缓升型,4,1,6,1,6
c9081c26783222,复杂波动或待判型,1,3,2,7,4
c922d846c07ef1,涨幅微弱型,5,2,7,2,1
c9230e875ca9fc,稳定缓升型,4,1,3,6,5
c928ad541e508f,涨幅微弱型,5,2,7,2,1
c93723262a6eb2,涨幅微弱型,5,2,7,2,1
c93df703c52160,后期加速上升型,4,5,5,4,8
c94f278c51e3c0,冲高回落型,3,4,4,3,2
c9660833fbf6a9,稳定缓升型,2,6,6,3,9
c968204e49f3e4,渐进上升型,3,4,4,3,9
c9955eca449819,复杂波动或待判型,2,6,1,8,3
c99aa4458afce4,涨幅微弱型,5,2,7,2,1
c99d25375e8d0a,涨幅微弱型,5,2,7,2,1
c9b24f83c13a85,涨幅微弱型,5,2,7,5,7
c9cbc8e311ea1b,降压主导型,1,3,2,7,4
c9d9563fd9c134,快速稳定型,2,6,1,8,3
c9e7a8dd9a14d0,先降后升型,4,5,5,4,8
ca0276a8b7a600,快速稳定型,2,6,6,1,2
ca0eaaa786c326,涨幅微弱型,5,2,7,2,1
ca24c4e63f5b21,快速稳定型,3,4,4,3,2
ca289c72e09b94,涨幅微弱型,5,2,7,2,1
ca2aa434d9b01a,涨幅微弱型,1,3,2,7,4
ca4477887b852c,稳定缓升型,4,5,5,4,8
ca9edab03e4e03,冲高回落型,3,4,4,3,2
caab9465000a37,渐进上升型,3,4,4,3,2
cac34ac7bd9cb6,涨幅微弱型,5,2,7,2,1
cac99308df1a4a,快速稳定型,2,6,6,3,6
cada1b8d8ffb22,渐进上升型,4,1,3,6,5
cadbd7fecb54a3,稳定缓升型,2,6,1,8,3
cae0596f9ed522,涨幅微弱型,5,2,7,5,2
cb0045a45f78bf,渐进上升型,4,1,3,6,5
cb313fa6d3cf57,涨幅微弱型,5,2,7,2,1
cb3f645fdf6f46,先降后升型,3,4,4,5,7
cb610f8043233f,涨幅微弱型,5,2,7,2,1
cb6ead397bd6f0,后期加速上升型,3,4,4,3,7
cb8acdd4ffe6d0,稳定缓升型,2,6,1,8,3
cb8c784edde2e8,涨幅微弱型,5,2,7,2,1
cb8f60c57d86b4,稳定缓升型,3,4,4,5,2
cbb98c8724f59b,后期加速上升型,4,5,5,3,9
cbbdc9151b2f81,后期加速上升型,3,4,4,5,7
cc150d5b8a8384,复杂波动或待判型,1,3,2,7,4
cc1cec99c72e71,涨幅微弱型,5,2,7,2,1
cc47e9be61635f,涨幅微弱型,5,2,7,2,1
cc5b3c3ca1b906,快速稳定型,3,4,4,3,2
cc6002002c5dbd,后期加速上升型,4,5,5,4,8
cc8862463aed6b,涨幅微弱型,5,2,7,2,1
cc92a674845f7a,涨幅微弱型,5,2,7,2,1
ccc73e399b0cd3,后期加速上升型,3,5,5,4,9
ccdb4c1ead5a50,渐进上升型,4,1,6,1,6
ccff704a5fcb95,后期加速上升型,4,5,5,4,8
cd0f1d7ef4cb04,复杂波动或待判型,1,3,2,7,4
cd20832756e333,渐进上升型,4,1,6,1,6
cd2cd6d2135a69,涨幅微弱型,1,3,2,7,4
cd41169a2b9c17,先降后升型,3,4,4,3,9
cd45ee10bf1a53,涨幅微弱型,5,2,7,2,1
cd939896a61c03,稳定缓升型,3,4,4,3,9
ce33a3e1348cf0,降压主导型,1,3,2,7,4
ce4d258edb8997,复杂波动或待判型,5,2,4,5,7
ce529ade4489a2,后期加速上升型,3,4,4,5,7
ce5f9051e535b7,后期加速上升型,5,2,7,5,7
ce9d0f37339c74,快速稳定型,3,4,4,3,2
cea580085fc07f,涨幅微弱型,5,2,7,2,1
ceba1e06156621,稳定缓升型,3,4,4,3,2
cecd5cb6321230,渐进上升型,5,4,4,5,7
cece39fcc6e6a5,稳定缓升型,2,6,1,8,3
ced559b514b0df,涨幅微弱型,5,2,7,2,1
ced781da856cec,稳定缓升型,3,4,6,3,9
cf0baacd57e130,快速稳定型,2,6,1,8,3
cf0cd0455bc0ad,稳定缓升型,2,6,6,1,6
cf184f0fc754f1,快速稳定型,5,2,7,2,2
cf1bfa781903d3,后期加速上升型,3,5,5,4,8
cf1e03fff22e6a,冲高回落型,1,3,2,7,4
cf5cef07312e02,先降后升型,3,4,4,5,7
cfd38a4507e0b4,后期加速上升型,3,5,5,4,7
cff0ffde9fef89,降压主导型,1,3,2,7,4
d0242647c0cf92,快速稳定型,2,6,6,1,6
d04a4dd51727a2,涨幅微弱型,5,2,7,2,1
d086e22a8cd710,快速稳定型,2,6,6,1,6
d09a7d65f54a33,稳定缓升型,3,4,4,3,2
d0c3fdd94bd8e1,涨幅微弱型,5,2,7,2,1
d10673568d82e0,稳定缓升型,2,6,6,1,6
d129a06c0ef911,涨幅微弱型,1,3,2,7,4
d15fcf99e1ca0a,快速稳定型,2,6,1,8,3
d167da759a8610,渐进上升型,4,1,3,6,5
d16939892c7098,快速稳定型,2,6,6,1,6
d172da0c629aa0,涨幅微弱型,5,2,7,2,1
d187693873d0b3,快速稳定型,3,4,4,3,2
d198b5f0935072,涨幅微弱型,5,2,7,2,1
d1e8da2d62d877,涨幅微弱型,5,2,7,2,1
d1f36cd573826a,涨幅微弱型,1,3,2,2,1
d20f466b1f9b42,复杂波动或待判型,2,6,1,8,3
d2136d57288f51,涨幅微弱型,5,2,7,2,1
d236055291be91,稳定缓升型,3,4,4,5,7
d236d905252544,涨幅微弱型,1,3,2,7,4
d23b0813a256e8,涨幅微弱型,5,2,7,2,1
d247569487a383,后期加速上升型,3,4,4,5,7
d24828bb128bba,涨幅微弱型,5,2,7,2,2
d2546c20ed2e5c,降压主导型,1,3,2,5,7
d26e85e47bfd9e,快速稳定型,3,4,4,3,2
d27a2816ff82d8,渐进上升型,3,4,4,5,7
d28c25f6ad5cf8,涨幅微弱型,5,2,7,2,1
d295d505c21eb7,稳定缓升型,3,4,4,3,9
d2960fa51b82bc,渐进上升型,4,1,6,1,6
d2996ad70f61e0,后期加速上升型,5,2,7,5,7
d2a7f9766f34c8,后期加速上升型,4,5,5,4,8
d2c33463429ac1,涨幅微弱型,5,2,7,2,1
d2f54708c07322,后期加速上升型,4,5,5,4,8
d2fcbc8928dabd,涨幅微弱型,5,2,7,2,1
d3044965272bdc,涨幅微弱型,5,2,7,2,1
d3082b2400ff17,先降后升型,1,3,2,7,4
d31fccbeebcc4a,涨幅微弱型,1,3,2,7,4
d3245190f9f901,渐进上升型,4,1,3,6,5
d35a220b9da68c,稳定缓升型,4,1,6,1,6
d36e375b7272a3,后期加速上升型,3,4,4,5,7
d37ab3242f2999,降压主导型,1,3,2,7,4
d38f5c1bd8c806,快速稳定型,2,6,1,8,3
d39066d171b98c,涨幅微弱型,5,2,7,2,1
d3a885c104ac82,稳定缓升型,2,1,6,1,6
d3c5bc21d3b8a9,涨幅微弱型,1,3,2,7,4
d3ca0d7739ed02,后期加速上升型,5,4,4,5,7
d3d03cb5d69557,稳定缓升型,2,1,6,1,6
d3f741d6fbd42d,涨幅微弱型,5,2,7,2,1
d4265dd9843fcc,后期加速上升型,3,4,4,3,9
d441943ca6a331,先降后升型,3,4,4,5,7
d4487c5f56f8b2,涨幅微弱型,5,2,7,2,1
d44dc97e568dcc,降压主导型,1,3,2,7,4
d452e01eb13e16,涨幅微弱型,5,2,7,2,1
d458c0227e191a,降压主导型,1,3,2,7,4
d45d51dcc74eaf,后期加速上升型,3,4,4,3,9
d45d82152a148b,后期加速上升型,3,4,4,5,7
d46a7299395d46,涨幅微弱型,5,2,7,2,1
d4dfa60a246402,稳定缓升型,2,6,1,8,3
d4e6aad65d1bf1,涨幅微弱型,5,2,7,2,1
d4fbf196ccf535,涨幅微弱型,5,2,7,2,1
d534637362d7c6,涨幅微弱型,5,2,7,2,1
d5519f8386d669,后期加速上升型,3,4,4,3,9
d5669007e1b97b,渐进上升型,3,4,4,3,9
d57d039ee680fe,渐进上升型,4,1,3,6,5
d5a637228f3c76,复杂波动或待判型,2,6,1,8,3
d5d78636252226,后期加速上升型,3,5,5,4,8
d61731346bf388,渐进上升型,3,4,4,5,7
d621eb4b0f77fb,渐进上升型,3,4,4,3,9
d63ed4317ec847,涨幅微弱型,1,3,2,7,4
d647bb076213a2,涨幅微弱型,5,2,7,2,1
d6641f52f55bdd,渐进上升型,4,1,3,6,5
d664e17f0056a7,快速稳定型,2,1,6,1,6
d66a06f2560358,先降后升型,3,4,4,5,7
d67e06441b84d2,涨幅微弱型,5,2,7,2,1
d6ac601159d813,涨幅微弱型,5,2,7,2,1
d6dc56c2ea4032,稳定缓升型,3,4,4,5,2
d6e2fac41ff759,降压主导型,1,3,2,7,4
d6fc3331d1cdc3,快速稳定型,3,4,4,3,2
d705ed705aa9a3,降压主导型,1,3,2,7,4
d7144ceb6d0111,冲高回落型,2,6,6,1,6
d71b5c7fe27554,稳定缓升型,5,4,4,5,7
d7421455fb1e22,后期加速上升型,4,5,5,4,8
d74cbfb7e76b55,稳定缓升型,4,1,6,1,6
d75053ea6bafd0,快速稳定型,2,6,1,8,3
d77b792152573d,涨幅微弱型,5,2,7,2,1
d77c691d3a2d83,涨幅微弱型,5,2,7,5,7
d784b320c90216,渐进上升型,3,4,4,3,9
d79335c519f1bd,快速稳定型,2,1,6,1,6
d7a1b53d1583cd,涨幅微弱型,5,2,7,2,1
d7adab3399367d,复杂波动或待判型,2,6,1,8,3
d7c96374af1fc3,降压主导型,1,3,2,7,4
d7d7e31f592d15,涨幅微弱型,5,2,7,2,1
d7db6d0c72ed3f,涨幅微弱型,5,2,7,2,1
d7f8a00360571e,涨幅微弱型,1,3,2,7,4
d8089a21412441,渐进上升型,4,1,3,6,5
d80c5c4fd0745a,后期加速上升型,3,4,4,5,7
d83c52602bbdf5,降压主导型,1,3,2,7,4
d872f005e7175f,降压主导型,1,3,2,7,4
d87a8b084ec2b7,降压主导型,1,3,2,7,4
d87fdb8c9140b8,复杂波动或待判型,1,3,2,7,4
d88c3355087d1a,先降后升型,3,4,4,5,7
d8a56c75c7f4f8,后期加速上升型,3,4,4,5,7
d8a6e082b90473,稳定缓升型,2,6,6,1,6
d8cb9ac0ce5a07,降压主导型,1,3,2,7,4
d8e3799391e549,后期加速上升型,3,4,4,5,7
d8fa52c052171e,后期加速上升型,3,4,4,5,7
d934cf88acda8a,后期加速上升型,3,4,4,5,7
d9370c0b9e5299,复杂波动或待判型,4,1,3,6,5
d93fe865f551f2,后期加速上升型,4,1,6,1,9
d9406665a84451,稳定缓升型,4,1,6,1,6
d9543279c70508,涨幅微弱型,1,3,2,7,4
d9671672afef94,快速稳定型,2,1,6,1,6
d9928df4193b0c,后期加速上升型,4,5,5,4,8
d9b5972b006d4f,后期加速上升型,3,4,4,5,7
d9cc21b285e59c,后期加速上升型,3,4,4,5,7
d9deae29405110,渐进上升型,4,1,6,1,6
da068981066e54,涨幅微弱型,1,3,2,7,4
da107fd2500d9f,降压主导型,1,3,2,7,4
da1bd350be386c,后期加速上升型,3,4,4,3,9
da2d50f994c791,稳定缓升型,4,1,6,1,6
da36eb17c79b5e,降压主导型,1,3,2,7,4
da3c7d3f21f229,涨幅微弱型,1,3,2,7,4
da6086e85ef837,涨幅微弱型,5,2,7,2,1
da6c50474b67a6,渐进上升型,4,1,3,6,5
da7d0a6f4903d1,涨幅微弱型,5,2,4,2,2
da7ee75ec9ef41,快速稳定型,2,6,1,8,3
da8bf26b24fa80,涨幅微弱型,5,2,7,2,2
da8e5542cd5281,渐进上升型,4,1,3,6,5
daa775c8664d15,涨幅微弱型,5,2,7,2,1
dabdcb0a7b8ad2,涨幅微弱型,5,2,7,2,1
dabf8449ab1672,渐进上升型,3,4,4,3,9
daf867dfe2c41e,稳定缓升型,3,4,4,3,9
dafcc82abdaa6c,渐进上升型,4,1,6,1,6
db0a8351f2a5dd,渐进上升型,4,1,3,6,5
db0c7b370ec9d1,稳定缓升型,3,4,4,3,9
db1d1ec4729c87,快速稳定型,2,6,6,1,6
db27428e32e040,快速稳定型,2,6,6,1,6
db2dc1e352de11,快速稳定型,2,6,6,1,6
db48618c039b76,后期加速上升型,3,4,4,3,2
db4c6aded1389c,快速稳定型,2,6,1,8,3
db7bde6a1a3c61,渐进上升型,4,1,6,3,9
db862b28189226,后期加速上升型,3,4,4,3,9
db8741a231ec9e,稳定缓升型,3,4,4,3,9
db934240258cca,后期加速上升型,3,4,4,5,7
dba5933f6c9056,渐进上升型,3,4,4,3,2
dba5a5fec61081,涨幅微弱型,5,2,7,2,1
dbbc97c020dcdb,涨幅微弱型,5,2,7,2,1
dbfc429014544d,后期加速上升型,3,5,5,5,7
dc3499d33e412d,渐进上升型,4,1,6,1,6
dc6e82464335da,稳定缓升型,3,4,4,3,9
dc832e2ca0b460,稳定缓升型,3,4,4,5,7
dc90407098f9c2,后期加速上升型,3,4,4,3,9
dcab0e0a3e8c84,快速稳定型,4,1,6,1,6
dcb4d7b262c1e9,稳定缓升型,3,4,4,3,9
dcdfbdec2be7f3,涨幅微弱型,5,2,7,2,2
dce1fd6653cbc9,渐进上升型,4,1,6,1,6
dcf2fcd3ff0358,快速稳定型,3,4,6,3,9
dcf4c36e3efe35,后期加速上升型,4,1,3,6,5
dd028114141c0b,稳定缓升型,4,1,6,1,6
dd117deb1e679f,后期加速上升型,3,5,5,4,8
dd5b6029f5a2ae,涨幅微弱型,5,2,7,2,1
dd7e9678420c44,渐进上升型,4,1,3,6,5
dd834834985e8f,涨幅微弱型,1,3,2,7,4
dd8aa90d02b8de,快速稳定型,2,1,6,1,6
ddbcefdf188257,快速稳定型,2,1,6,1,6
ddf3d522ff9153,复杂波动或待判型,1,3,2,5,7
de1343cb8b097c,涨幅微弱型,5,2,7,2,1
de18ace76096a4,后期加速上升型,3,4,4,3,9
de53432565df35,涨幅微弱型,5,2,7,2,1
de59b36d358373,涨幅微弱型,1,3,2,7,4
de68023660c755,稳定缓升型,3,4,4,3,9
de6b4259437633,涨幅微弱型,5,2,7,2,1
de8f4125663c62,渐进上升型,3,4,4,3,9
de94c44da38c29,渐进上升型,4,1,3,6,5
deb2172603c15a,涨幅微弱型,5,2,7,2,1
dec9db98e40123,渐进上升型,5,4,4,5,7
deca62c28deed8,涨幅微弱型,5,2,7,5,2
dee49b0f887591,后期加速上升型,4,5,5,4,8
deea7a8dfb4e3f,涨幅微弱型,5,2,7,2,1
df1e28037a1368,后期加速上升型,3,4,4,5,7
df4b173223a1e3,复杂波动或待判型,2,6,1,8,3
df4c7dec761340,先降后升型,3,4,4,5,7
df4fb418fdbac7,快速稳定型,2,6,6,1,6
df53a1026cb9a4,稳定缓升型,2,6,6,1,6
df9cb69254d33f,涨幅微弱型,5,2,7,2,1
dfc1c4920aacea,渐进上升型,4,1,3,6,5
dfc20ae5cdcce1,涨幅微弱型,5,2,7,2,1
dfc2c2954a0f59,后期加速上升型,3,4,4,3,9
dff2dd8995fd65,后期加速上升型,3,5,5,4,9
e00488e3d5dd07,冲高回落型,2,6,1,8,3
e0103798e26da6,后期加速上升型,5,2,4,5,7
e014a83c274fdf,渐进上升型,3,4,4,3,9
e0262811c44fc3,降压主导型,1,3,2,7,4
e02e8cde295c52,稳定缓升型,4,5,6,3,9
e0338280e80f0c,渐进上升型,4,1,6,3,9
e051022ee83a8f,复杂波动或待判型,5,4,4,5,2
e063c4e5df4359,涨幅微弱型,5,4,4,5,7
e07998355bde7b,渐进上升型,4,1,6,1,6
e07e23a3b5fda9,稳定缓升型,3,4,4,5,2
e08ac40854363e,冲高回落型,1,3,2,7,2
e097a32107c2c4,涨幅微弱型,1,3,2,7,4
e09af8bf480178,涨幅微弱型,5,2,7,2,1
e0c47e71a977a8,稳定缓升型,5,2,7,5,7
e0c55c9a421274,涨幅微弱型,5,2,7,2,1
e0ce74184a90df,渐进上升型,3,4,4,3,2
e0d2077ac3f06d,稳定缓升型,4,1,3,6,5
e0ec48ff5c308e,后期加速上升型,2,6,1,8,3
e0fac697f3960a,涨幅微弱型,5,2,7,2,1
e1007f953320b9,涨幅微弱型,5,2,7,2,2
e1216adc3b101b,先降后升型,3,4,4,5,7
e121a6a72610cf,冲高回落型,1,3,2,7,4
e13f6c8b8bfe3c,稳定缓升型,2,6,1,8,3
e15b5bdcd0d80a,稳定缓升型,3,5,5,3,9
e1678c4cbe4b7d,涨幅微弱型,1,3,2,7,4
e16d8e2f22e191,降压主导型,1,3,2,7,4
e174b903c658b3,快速稳定型,2,1,6,1,6
e17f8ad8345b73,冲高回落型,5,2,7,2,2
e1926f4c58fbe9,渐进上升型,4,1,3,6,5
e193d504e9e6d1,涨幅微弱型,5,2,7,2,1
e19843043833c3,渐进上升型,3,4,4,5,7
e198987e6732cd,复杂波动或待判型,2,6,1,8,3
e1a0def468f4dd,后期加速上升型,3,4,4,3,9
e1f93ca2b94a6d,后期加速上升型,2,6,1,8,3
e202485d4b57af,稳定缓升型,4,5,5,4,8
e20262951cfa1d,降压主导型,1,3,2,7,4
e211c1a9417188,渐进上升型,5,4,4,2,2
e21ae7fd4c19d1,涨幅微弱型,5,2,7,2,2
e233dcb75df5f8,渐进上升型,4,1,3,6,5
e24180619d6f9e,降压主导型,1,3,2,7,4
e2436d50ce7457,复杂波动或待判型,1,3,2,7,4
e24a10f33cad45,渐进上升型,3,4,4,3,9
e25773a930fd7e,复杂波动或待判型,2,6,1,8,3
e279c275ab2589,复杂波动或待判型,2,6,1,8,3
e2c4aede486031,渐进上升型,4,1,6,3,9
e2d5d80b18d0f1,后期加速上升型,4,5,5,4,8
e2de8369f1492d,涨幅微弱型,5,2,7,2,1
e2ec2b36e3d4de,后期加速上升型,3,4,4,3,9
e2f6c83c7d69fa,稳定缓升型,3,1,6,3,9
e301dde0d98096,降压主导型,1,3,2,7,4
e31626dabb24cc,快速稳定型,2,6,1,8,3
e31a4d18de551c,后期加速上升型,4,5,5,4,8
e32236c573352b,涨幅微弱型,5,2,7,2,2
e32d6c3e6f8320,后期加速上升型,3,4,4,3,9
e3301b38d706e1,稳定缓升型,3,4,4,5,2
e34b2d17237858,渐进上升型,4,1,3,6,5
e35066f278bee8,后期加速上升型,4,5,5,4,8
e364739cd2fd79,涨幅微弱型,5,2,7,2,1
e397889defeb39,涨幅微弱型,5,2,7,2,1
e3a322637cb307,涨幅微弱型,5,2,7,2,1
e3bb977233d291,快速稳定型,2,6,6,1,6
e3de786591bec0,稳定缓升型,4,1,3,6,5
e3e6d42c08b3f3,后期加速上升型,4,1,3,6,5
e416b8238213dc,渐进上升型,4,1,3,6,9
e4184ac0135203,冲高回落型,1,3,2,7,4
e4224a083fb6b2,降压主导型,1,3,2,7,4
e44bee5e36a7a2,涨幅微弱型,5,2,7,2,1
e45bfa28e09f60,涨幅微弱型,5,2,7,2,1
e46777ebfeefd9,渐进上升型,4,1,6,1,6
e4c31e42a4cf4e,渐进上升型,4,1,3,6,5
e50baa8113e83c,涨幅微弱型,1,3,2,7,4
e50e740a1b9890,快速稳定型,2,1,6,1,6
e528f059099a5f,后期加速上升型,2,6,1,8,3
e542e176a8946e,降压主导型,1,3,2,7,4
e548676e1b66a5,后期加速上升型,3,4,4,5,7
e54a16a26fd30c,降压主导型,1,3,2,7,4
e58077d9379656,渐进上升型,4,1,3,6,5
e5b1b5eaf2efea,后期加速上升型,5,2,7,5,7
e5c4992b491132,渐进上升型,4,1,3,6,5
e5e1bc42fb7f6e,涨幅微弱型,5,2,7,2,1
e5f9fb24220223,后期加速上升型,3,5,5,4,8
e60133e8aa6ecd,后期加速上升型,4,5,5,4,8
e63011ccd07851,后期加速上升型,3,4,4,5,7
e6325ae05824cd,涨幅微弱型,5,2,7,2,1
e663b740be638f,降压主导型,1,3,2,7,4
e66d6ab12f5335,涨幅微弱型,5,2,7,2,1
e676c28bdce962,涨幅微弱型,5,2,7,2,2
e67aec16e188ae,后期加速上升型,3,4,4,3,9
e7036b8462e81f,涨幅微弱型,5,2,7,2,1
e718e0650b14c1,降压主导型,1,3,2,7,4
e7275235201579,渐进上升型,3,4,4,3,9
e73515f8bd3490,渐进上升型,3,4,4,5,7
e7519af7855373,涨幅微弱型,5,2,7,2,1
e75ab818844bac,稳定缓升型,2,6,1,8,3
e7774a9a7b4121,先降后升型,1,3,2,7,4
e77e5d48197ea1,复杂波动或待判型,1,3,2,7,4
e787d11a44ec38,后期加速上升型,3,4,4,5,7
e7a57352ff31bf,稳定缓升型,2,6,6,3,9
e7a6c489857646,复杂波动或待判型,5,4,4,5,7
e7ce07462c818c,稳定缓升型,5,4,4,5,2
e7d763fcba7d48,渐进上升型,4,1,6,3,9
e7e7370b93437b,涨幅微弱型,1,3,2,7,4
e7ebf0a59aaf0b,稳定缓升型,3,4,4,3,9
e7fb723bbab626,后期加速上升型,3,4,4,5,7
e7ffa7e346492d,后期加速上升型,3,4,4,3,9
e8065975064c1e,稳定缓升型,2,1,6,1,6
e81b4d93b50a70,涨幅微弱型,5,2,7,2,1
e821725f201d4a,涨幅微弱型,5,2,7,2,1
e8420024e4f097,稳定缓升型,4,1,6,1,6
e85af12f0cdee3,涨幅微弱型,5,2,7,2,1
e85fb3d19543ef,渐进上升型,4,1,3,6,5
e87f608cb24ce5,涨幅微弱型,5,2,7,2,1
e88284fd2130c6,冲高回落型,1,3,2,7,4
e891344704b774,渐进上升型,4,1,6,1,6
e899fd8031aefa,渐进上升型,4,1,6,3,9
e8a80c801035f7,后期加速上升型,3,5,5,4,8
e8c7c0d80b4840,稳定缓升型,2,6,6,1,6
e8dfe5ec3d2532,后期加速上升型,4,5,5,4,8
e903bea8adc8ed,涨幅微弱型,5,2,7,2,1
e90648dfabd454,涨幅微弱型,5,2,7,2,1
e91577d190b0b6,涨幅微弱型,5,2,7,2,1
e92d5394de6e43,涨幅微弱型,5,2,7,5,1
e95477e4fa7aaa,涨幅微弱型,1,3,2,7,4
e95ffb10be0af2,渐进上升型,4,1,6,1,6
e9750de642f4ac,降压主导型,1,3,2,7,4
e979bada28d824,稳定缓升型,2,6,1,8,3
e997092657107b,后期加速上升型,3,5,5,3,9
e9b262ae78f408,涨幅微弱型,5,2,7,2,1
e9e203f1f5d1f9,复杂波动或待判型,3,4,6,3,2
e9eead629dfa17,后期加速上升型,3,4,4,3,7
e9f40775c911dc,涨幅微弱型,1,3,2,7,4
ea2941495934be,稳定缓升型,2,6,1,8,3
ea4a03b0e11cfd,渐进上升型,4,1,6,1,6
ea4f6ba2c421aa,后期加速上升型,3,4,4,5,7
ea57d21f91379e,复杂波动或待判型,1,1,6,1,6
eac641673b3757,稳定缓升型,2,1,6,1,6
eac7e53c39fed0,稳定缓升型,2,6,6,1,6
ead66c8db4ffb5,涨幅微弱型,5,2,7,2,1
eae5e5f6345dcb,涨幅微弱型,5,2,7,2,1
eaeaf166a173f8,后期加速上升型,3,4,4,3,9
eb0f704fe5b8c4,快速稳定型,2,6,6,1,6
eb10e1f3d0f3f4,涨幅微弱型,5,2,7,2,1
eb35ad148b1cbc,稳定缓升型,3,4,4,3,9
eb423716633442,冲高回落型,5,2,7,2,2
eb5316eeed6167,后期加速上升型,3,5,5,4,9
eb57305884c26c,降压主导型,1,3,2,7,4
eb666d28d5d459,渐进上升型,4,1,3,6,5
eb9fe709c73857,稳定缓升型,3,4,4,3,9
ebb3abd8cec58f,涨幅微弱型,5,2,7,2,1
ebb6aba83279ca,降压主导型,1,3,2,7,4
ebc43cef152b69,涨幅微弱型,5,2,7,2,1
ebdebf955d44dc,涨幅微弱型,1,3,2,7,4
ebfa5d91a9a844,后期加速上升型,3,4,4,5,7
ec0f0f220462ad,后期加速上升型,3,4,4,3,9
ec109f2daf627e,涨幅微弱型,5,2,7,2,2
ec1699b7e0dc2d,复杂波动或待判型,5,2,4,2,2
ec1c16d622675e,渐进上升型,3,4,4,3,9
ec5a29ba44c39b,渐进上升型,4,1,3,6,5
eca257b63b5aeb,渐进上升型,4,1,3,6,5
ecb00615dfa05a,降压主导型,1,3,2,7,4
ecb32162ad57a1,涨幅微弱型,5,2,7,2,1
ecbbacbd773661,涨幅微弱型,5,2,7,2,1
ecc4a386be407e,涨幅微弱型,1,3,2,7,4
ecc7cd1b303b7a,后期加速上升型,3,4,4,5,7
eccb5b1030e9c7,快速稳定型,3,4,4,3,2
ecd27c3cce9323,涨幅微弱型,5,2,7,2,1
ecf22eb615c33d,降压主导型,1,3,2,7,4
ed33c4d539f456,快速稳定型,5,2,7,2,2
ed60335907066c,后期加速上升型,5,4,4,5,2
ed6d8d65e5b9b2,涨幅微弱型,5,2,7,2,1
ed84ee6f871d52,涨幅微弱型,5,2,7,2,1
eda6e6e41acf2a,涨幅微弱型,1,3,2,7,4
edad87182fdb48,渐进上升型,3,4,4,3,9
edb53f41eb7a46,后期加速上升型,3,4,4,5,7
edb745d0071826,涨幅微弱型,5,2,7,2,2
edce297d7c4376,涨幅微弱型,5,2,7,2,1
edd52ebc02d9a0,涨幅微弱型,5,2,7,2,1
