sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,cluster,morphology_type,Balanced_feature_KMeans__2,Balanced_feature_KMeans__3,Balanced_feature_KMeans__4,Balanced_feature_KMeans__5,Balanced_feature_KMeans__6,Balanced_feature_Ward__2,Balanced_feature_Ward__3,Balanced_feature_Ward__4,Balanced_feature_Ward__5,Balanced_feature_Ward__6,Shape_KMeans__2,Shape_KMeans__3,Shape_KMeans__4,Shape_KMeans__5,Shape_KMeans__6,Hybrid_DTW_medoid__2,Hybrid_DTW_medoid__3,Hybrid_DTW_medoid__4,Hybrid_DTW_medoid__5,Hybrid_DTW_medoid__6
40571daf7514c8,阳101H2,2,10,阳101H2,5,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
4065ac9744f0f2,阳101H35,1,23,阳101H35,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4066f4fa56bb78,阳101H31,,,阳101H31,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
406d09ac022641,阳101H31,2,4,阳101H25,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
407e233ec9ab7a,阳101H31,5,11,阳101H31,7,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
40950e2c560337,泸203H76,1,19,泸203H76,4,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
40987312f782b2,泸203H64,4,8,泸203H64,5,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
40a6ad54b533a0,阳101H32,6,20,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
40c96d8fa1a4f0,阳101H35,2,5,阳101H35,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,3,3,5,4,2,3,4,2,6
40ce93577695eb,泸203H64,3,7,泸203H64,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,2,1,3,2
40edf094e9afae,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,2,1,5
412b3dd53d5a5e,泸208H1,4,17,泸208H1,5,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4133e5ffc20b3c,阳101H31,,,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
415b90b7f7dde0,阳101H35,1,2,阳101H35,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
415ef1d4af0117,阳101H2,2,10,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
4167d471bb9ece,阳101H32,2,9,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
41774b2542263e,阳101H75,6,7,阳101H75,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
4192501b6a7f1b,泸201H5,3,6,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
41997f2cb0f44d,泸206H8,4,19,泸206H8,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
41aa346b9a1c50,泸203H64,2,8,泸203H64,3,1,低幅波动型,1,1,1,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
41dacfc12b3b34,泸203H76,1,21,泸203H76,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
41f13828806f3c,阳101H31,5,23,阳101H31,7,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,1,5
4203ec0a8ef59e,泸201H5,3,9,泸201H5,4,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
420d63789cadff,阳101H35,3,7,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
42149c422846bd,阳101H2,4,18,阳101H2,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
424214c7f7d605,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
424701276b77e4,阳101H2,2,9,阳101H2,6,2,早期上升趋缓型,2,3,2,3,3,1,1,4,5,5,1,1,2,1,4,1,1,2,1,4
425ccf061b0b82,阳101H31,1,19,阳101H31,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4274db635d3067,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
427c6d882be0d4,泸201H5,4,13,泸201H5,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
42840c4d4accc2,泸208H2,1,15,泸208H2,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4287f18cd3936d,阳101H26,,,阳101H26,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
42ed9937c45a84,阳101H25,1,24,阳101H25,3,2,早期上升趋缓型,1,2,2,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
43313c5d383c1d,泸208H2,9,9,泸208H2,8,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4350fa8ebd8b21,泸203H66,1,18,泸203H66,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
43694d136d750f,泸208H2,9,12,泸208H2,8,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
436d9ccf950cf7,阳101H51,2,16,阳101H51,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
437ce3818c71b2,泸208H2,2,12,泸208H2,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4399c5bac367ec,阳101H35,3,9,阳101H35,2,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
43a188055ebaa4,阳101H51,3,12,阳101H51,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
43b3812d10b5d9,泸201H5,3,16,泸201H5,1,1,低幅波动型,1,1,1,5,1,1,1,1,1,1,1,1,2,1,6,2,3,4,2,6
43be489b98a6d5,阳101H35,3,9,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
43d1aabd0cfd37,阳101H2,,,阳101H2,2,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
43ebbbadd2f73b,泸201H5,1,11,泸201H5,2,3,迟缓响应持续上升型,2,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4419c63964c15c,泸206H10,3,2,泸206H10,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
444c2d53436059,泸206H8,5,4,泸206H8,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
444d5d1259bca2,阳101H51,1,9,阳101H51,2,3,迟缓响应持续上升型,1,2,4,1,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
4455da6ac8f069,阳101H26,,,阳101H26,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
44708cb31b52ff,阳101H34,3,3,阳101H34,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
44754145b644f6,阳101H2,,,阳101H2,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
448645fa04a2e3,阳101H51,2,18,阳101H51,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
44b8e1a1b0f03e,阳101H31,3,12,阳101H31,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
44beaf82320181,泸206H8,5,4,泸206H8,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
44c57297836ba5,阳101H35,1,22,阳101H35,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
44cb8328e65581,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
44db62b5714126,阳101H32,4,6,阳101H32,6,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
44fa59338dda84,阳101H31,3,11,阳101H31,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
4504c38be125f3,阳101H51,2,4,阳101H51,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,5,2,2,3,2,1,5
4523def2616b83,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
453b4b3c1da95f,泸206H8,4,18,泸206H8,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
453df0d91b6456,阳101H35,2,6,阳101H35,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
453f399df82ddc,泸208H2,2,13,泸208H2,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
45515238b8292a,阳101H31,1,8,阳101H31,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
456d3cd79dfaa0,泸201H5,1,17,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4584963975611d,阳101H31,7,18,阳101H31,5,3,迟缓响应持续上升型,1,2,4,3,1,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
458b97da85e8c5,阳101H31,7,19,阳101H31,5,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
458cba35d01815,泸203H66,3,25,泸203H66,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4599832292995c,泸203H64,5,3,泸203H64,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,4,2,6
45a0d21604d5df,阳101H31,7,24,阳101H31,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
45caa9f963a664,泸203H64,3,11,泸203H64,1,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
45d1e787889bdd,泸206H8,4,18,泸206H8,8,1,低幅波动型,2,1,1,2,2,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
45d8ee941388f7,阳101H51,1,8,阳101H51,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
45dd2de67edce5,阳101H35,2,19,阳101H35,4,1,低幅波动型,1,1,1,5,1,2,3,3,3,3,1,1,2,5,2,2,3,4,2,1
45f5077701b03a,泸208H2,1,5,泸208H2,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
45fb20fcb8887c,泸201H5,3,17,泸201H5,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,5,2,2,3,2,1,4
4600a49e6fc6db,泸201H5,1,9,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4603885dd27596,阳101H32,5,23,阳101H32,2,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
461605d379cd23,泸203H76,3,8,泸203H76,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4631b145530760,泸208H2,9,13,泸208H2,10,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
4650ab430399fe,阳101H26,,,阳101H26,3,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
466a7e6ba86a5d,阳101H31,3,3,阳101H31,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
466aba89b68ff4,泸203H64,5,2,泸203H58,1,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,1,1,2,1,6,2,3,2,1,1
46a656398e8198,泸206H8,4,2,泸206H8,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
46a8b9726e00b2,泸201H5,2,24,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
46b08860fa7b4e,泸203H66,1,16,泸203H66,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
46c6293b5c6d82,阳101H2,4,18,阳101H2,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
46d68350c5b0d6,阳101H26,,,阳101H26,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
46f9c5c6b10789,阳101H34,3,14,阳101H34,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
46fc4c1f905276,泸206H8,4,21,泸206H8,7,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,2,1,3,2
471b6a4ada2923,泸203H76,3,16,泸203H76,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
47278024ed081f,泸201H5,4,24,泸201H5,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
472b9c36d68c62,泸201H5,1,4,泸201H5,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
472fa4f7c7e35a,阳101H35,2,18,阳101H35,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4739e684861ce2,阳101H37,5,28,阳101H37,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
4762ff6c68f76c,阳101H32,6,9,阳101H32,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,3,3,2,1,1,2,1,5,2
4779a893fed0ed,泸206H8,5,3,泸206H8,1,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
477e0c311a5d26,泸203H66,2,23,泸203H66,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
478b02f4d0ef8a,阳101H2,,,阳101H2,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
47bf973a93e986,泸203H9,2,25,泸203H9,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,6
47cd4741a3b375,泸203H66,1,8,泸203H66,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
47de5060f86379,阳101H2,,,阳101H2,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
47e88900427264,阳101H35,2,1,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
47fab25f488178,阳101H31,3,12,阳101H31,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4806e8f85ae9da,阳101H35,2,6,阳101H35,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,1,5
480b6b035df8b5,阳101H32,4,17,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
48122bc79bc841,阳101H35,,,阳101H35,1,2,早期上升趋缓型,1,2,2,1,6,2,2,2,2,6,1,1,2,5,2,2,3,4,2,5
481abd45fbb6e9,阳101H2,,,阳101H2,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4826f867967b99,泸208H2,8,13,泸208H2,7,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4829766de59363,泸203H66,,,泸203H66,2,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
482bfc279a7cce,阳101H34,3,25,阳101H34,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
487524a08a9709,阳101H31,3,8,阳101H31,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
48787d3e379b35,阳101H33,4,3,阳101H33,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
4882a814449645,泸203H76,4,7,泸203H76,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
48a6c3981a6853,阳101H32,6,5,阳101H32,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
48ec4487eabd44,泸206H8,5,13,泸206H8,3,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,1,3,3,2,4,1,1,3,4,1
48fb18f7deb1a5,泸203H64,4,7,泸203H64,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
490ba78f484bd8,泸208H1,4,1,泸208H1,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,2,3,3,2,4,2,1,4,2,6
49111a216d79c2,阳101H34,2,10,阳101H34,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
49296c1bccb738,阳101H35,2,8,阳101H35,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
492bd946a159b1,泸201H5,2,19,泸201H5,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
493165f436e777,泸203H64,1,19,泸203H64,3,1,低幅波动型,2,1,1,5,1,1,1,1,1,1,2,3,3,2,4,1,1,4,2,6
4933bfcd27e8d9,阳101H31,3,5,阳101H31,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
493ae76710867e,泸206H8,5,6,泸206H8,7,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,2,1,2,1,1,2,1,5,3
494784e6d3e0b7,阳101H32,6,6,阳101H32,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
4978fa9c55f6b9,阳101H2,,,阳101H2,5,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
49826c0c1be83f,阳101H32,2,16,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
49cb30f7213982,泸203H76,3,8,泸203H76,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
49e27c1230a828,泸203H64,4,4,泸203H64,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
49f44136800860,阳101H32,2,14,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
49f6dbf680372a,阳101H2,322,3,阳101H2,8,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
4a45b854e90155,阳101H2,2,3,阳101H2,4,4,降压主导型,2,3,3,4,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,2
4a46ec6115d48e,阳101H26,,,阳101H26,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
4a57e38b2be911,泸203H9,3,26,泸203H9,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
4a620aa02416fa,泸203H66,2,23,泸203H66,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
4a628621f690dc,泸201H5,2,10,泸201H5,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
4a88cb1457025e,阳101H2,,,阳101H2,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
4ab3b22f1fce58,阳101H31,2,3,阳101H31,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
4ac9c72b3446ed,泸203H64,5,6,泸203H64,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
4add6127a73f9f,泸203H64,4,2,泸203H64,5,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
4ae367e596b0a6,阳101H31,,,阳101H31,1,2,早期上升趋缓型,1,2,2,3,5,2,2,2,2,6,1,1,2,5,2,2,3,4,2,5
4ae4fb614dc242,泸203H76,1,16,泸203H76,4,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,3,3,2,1,1,2,1,5,3
4ae982342c42a0,泸206H10,3,5,泸206H10,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4aef725b676b4d,阳101H2,,,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
4af7e143ab0055,泸203H66,2,24,泸203H66,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4b12b84f1d7be3,阳101H31,3,4,阳101H31,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4b45586405f03c,阳101H32,4,20,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
4b4e091a606301,泸208H2,10,9,泸208H2,9,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
4b8fcd45d21991,阳101H31,3,16,阳101H31,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4bb0a1760e5611,阳101H34,4,18,阳101H34,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
4bc04bade68f4f,阳101H2,4,8,阳101H2,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4bcc85fd501732,泸201H5,3,20,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
4bd702071e8892,泸203H64,2,4,泸203H64,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4bdf87159a63cb,阳101H35,2,3,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4c256282b2a506,泸203H66,1,19,泸203H66,sensor:No05,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4c286394433479,泸201H5,2,4,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4c3a8ffba737d0,泸208H1,2,15,泸208H2,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
4c42f0fcc6f7a0,阳101H31,1,8,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4c4e8a3e79088a,泸208H2,9,18,泸208H2,10,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
4c64939859d8ca,泸203H76,3,13,泸203H76,2,1,低幅波动型,2,1,1,2,2,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
4c85b715e20c68,阳101H34,4,4,阳101H34,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4ca4c15d9c8953,阳101H31,,,阳101H31,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
4ca6da4047a6dd,阳101H2,5,23,阳101H2,6,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
4ccf5aa55da573,阳101H51,2,19,阳101H51,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,1,3,5,3
4ce61856ead5b8,泸203H8,2,1,泸203H8,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,3,3,5,2,2,3,4,2,6
4cf7738d4e7e48,阳101H32,6,6,阳101H32,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4d0d557cd091ec,泸206H10,4,8,泸206H10,2,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
4d174876f451a8,泸206H8,2,21,泸206H8,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
4d2e4767b64058,阳101H35,1,15,阳101H35,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
4d33eb2a515346,泸201H5,4,1,泸201H5,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
4d4ae941028765,阳101H75,6,8,阳101H75,5,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
4d653ab4772b0c,泸208H2,7,8,泸208H2,8,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,2,3,3,2,4,1,1,4,2,6
4d6996f6fad3ae,泸201H5,3,9,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
4d77592e255fef,阳101H2,4,15,阳101H2,1,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
