file,sheet,column,platform,source,stage,monitor,monitor_platform,mapping,header,unit,channel_id,status,reason,alternate_record_flag,sample_id,final_sample_id,final_cluster
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表          叠合图 1.5.xlsx,1,2,阳101H2,2.0,22.0,1,阳101H2,header,阳101H2-1,MPa_context_assumed,ea33b619f45f8b,参与形态聚类候选,observed_file_window,False,3abcf3767d6a78,3abcf3767d6a78,2.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表1.5.xlsx,1,2,阳101H2,2.0,22.0,1,阳101H2,header,阳101H2-1,MPa_context_assumed,5446ebf209550b,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,3abcf3767d6a78,3abcf3767d6a78,2.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表          叠合图 1.5.xlsx,1,10,阳101H2,2.0,22.0,3,阳101H2,header,阳101H2-3,MPa_context_assumed,2dd09f41ac3205,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表1.5.xlsx,1,10,阳101H2,2.0,22.0,3,阳101H2,header,阳101H2-3,MPa_context_assumed,b917e31458c7d2,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表          叠合图 1.5.xlsx,1,18,阳101H2,2.0,22.0,5,阳101H2,header,阳101H2-5,MPa_context_assumed,0907976c171503,参与形态聚类候选,observed_file_window,False,5a55dea21e32ee,5a55dea21e32ee,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表1.5.xlsx,1,18,阳101H2,2.0,22.0,5,阳101H2,header,阳101H2-5,MPa_context_assumed,fbb27d9f17d875,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,5a55dea21e32ee,5a55dea21e32ee,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表   叠合图  1.4.xlsx,1,2,阳101H2,2.0,21.0,1,阳101H2,header,阳101H2-1,MPa_context_assumed,b10ee1bb1a00df,参与形态聚类候选,observed_file_window,False,6480cc0b192689,6480cc0b192689,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表1.4.xlsx,1,2,阳101H2,2.0,21.0,1,阳101H2,header,阳101H2-1,MPa_context_assumed,41dd67518e5b6f,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,6480cc0b192689,6480cc0b192689,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表   叠合图  1.4.xlsx,1,10,阳101H2,2.0,21.0,3,阳101H2,header,阳101H2-3,MPa_context_assumed,4ed8cf5e9f3923,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表1.4.xlsx,1,10,阳101H2,2.0,21.0,3,阳101H2,header,阳101H2-3,MPa_context_assumed,d1ad1de2d56e44,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表   叠合图  1.4.xlsx,1,18,阳101H2,2.0,21.0,5,阳101H2,header,阳101H2-5,MPa_context_assumed,d4a166ba28248c,参与形态聚类候选,observed_file_window,False,e85af12f0cdee3,e85af12f0cdee3,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台井口压力监测记录表1.4.xlsx,1,18,阳101H2,2.0,21.0,5,阳101H2,header,阳101H2-5,MPa_context_assumed,27bb4a5e86dde4,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,e85af12f0cdee3,e85af12f0cdee3,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测          叠合图   12.29.xlsx,1,1,阳101H2,2.0,15.0,1,阳101H2,header,1井,MPa_context_assumed,4d7a8815c05e01,参与形态聚类候选,observed_file_window,False,68e130187a8a90,68e130187a8a90,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测          叠合图   12.29.xlsx,1,9,阳101H2,2.0,15.0,3,阳101H2,header,3井,MPa_context_assumed,31e927a9817a1a,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测          叠合图   12.29.xlsx,1,17,阳101H2,2.0,15.0,5,阳101H2,header,5井,MPa_context_assumed,468320237a1853,参与形态聚类候选,observed_file_window,False,e121a6a72610cf,e121a6a72610cf,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测    叠合图12.13.xlsx,1,1,阳101H2,4.0,20.0,1,阳101H2,header,1井,MPa_context_assumed,db6ce9a6c6d74c,参与形态聚类候选,observed_file_window,False,5f1107017b3abd,5f1107017b3abd,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测    叠合图12.13.xlsx,1,5,阳101H2,4.0,20.0,2,阳101H2,header,2井,MPa_context_assumed,973e8558b5932d,参与形态聚类候选,observed_file_window,False,35d0fa91c5ecf9,35d0fa91c5ecf9,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测    叠合图12.13.xlsx,1,9,阳101H2,4.0,20.0,3,阳101H2,header,3井,MPa_context_assumed,ef59690a673151,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测    叠合图12.13.xlsx,1,17,阳101H2,4.0,20.0,5,阳101H2,header,5井,MPa_context_assumed,55dac7cb938c02,参与形态聚类候选,observed_file_window,False,0269171c2f3beb,0269171c2f3beb,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,1,1,阳101H2,4.0,19.0,1,阳101H2,header,1井,MPa_context_assumed,41d5e57be62111,参与形态聚类候选,observed_file_window,False,e9eead629dfa17,e9eead629dfa17,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图12.12.xlsx,1,1,阳101H2,4.0,19.0,1,阳101H2,header,1井,MPa_context_assumed,7ce95b3718827d,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,e9eead629dfa17,e9eead629dfa17,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,1,5,阳101H2,4.0,19.0,2,阳101H2,header,2井,MPa_context_assumed,215b41b47b02c9,参与形态聚类候选,observed_file_window,False,c8e88ab688f35a,c8e88ab688f35a,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图12.12.xlsx,1,5,阳101H2,4.0,19.0,2,阳101H2,header,2井,MPa_context_assumed,bfcdbed03f92eb,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,c8e88ab688f35a,c8e88ab688f35a,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,1,9,阳101H2,4.0,19.0,3,阳101H2,header,3井,MPa_context_assumed,04b6781456b506,参与形态聚类候选,observed_file_window,False,b50c8458bbd87b,b50c8458bbd87b,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图12.12.xlsx,1,9,阳101H2,4.0,19.0,3,阳101H2,header,3井,MPa_context_assumed,4e2ef4b12b5d68,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,b50c8458bbd87b,b50c8458bbd87b,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,1,17,阳101H2,4.0,19.0,5,阳101H2,header,5井,MPa_context_assumed,34d80229c10b47,参与形态聚类候选,observed_file_window,False,a9f1fae3e5f33f,a9f1fae3e5f33f,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图12.12.xlsx,1,17,阳101H2,4.0,19.0,5,阳101H2,header,5井,MPa_context_assumed,129e038f9fe34c,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,a9f1fae3e5f33f,a9f1fae3e5f33f,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,2,1,阳101H2,2.0,3.0,1,阳101H2,header,1井,MPa_context_assumed,2415f58608baa1,参与形态聚类候选,observed_file_window,False,62d9a2603ea023,62d9a2603ea023,2.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,2,9,阳101H2,2.0,3.0,3,阳101H2,header,3井,MPa_context_assumed,d5b55fdab337bd,参与形态聚类候选,observed_file_window,False,bcd255aec24495,bcd255aec24495,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,2,13,阳101H2,2.0,3.0,4,阳101H2,header,4井,MPa_context_assumed,f9013451bd7a0a,参与形态聚类候选,observed_file_window,False,4a45b854e90155,4a45b854e90155,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,2,17,阳101H2,2.0,3.0,5,阳101H2,header,5井,MPa_context_assumed,8c660eae170d82,参与形态聚类候选,observed_file_window,False,5cdd15b4c285e0,5cdd15b4c285e0,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.12(1).xlsx,2,21,阳101H2,2.0,3.0,6,阳101H2,header,6井,MPa_context_assumed,a7f7e88470d928,参与形态聚类候选,observed_file_window,False,0ca0af1f98c047,0ca0af1f98c047,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.15.xlsx,1,1,阳101H2,5.0,16.0,1,阳101H2,header,1井,MPa_context_assumed,fbadafe4f2ae95,参与形态聚类候选,observed_file_window,False,e32236c573352b,e32236c573352b,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.15.xlsx,1,5,阳101H2,5.0,16.0,2,阳101H2,header,2井,MPa_context_assumed,c7a10e910ad040,参与形态聚类候选,observed_file_window,False,c829110e4ad498,c829110e4ad498,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.15.xlsx,1,9,阳101H2,5.0,16.0,3,阳101H2,header,3井,MPa_context_assumed,0841bf6a3d5675,无法形成完整形态样本,全零占位压力,False,,,
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.15.xlsx,1,13,阳101H2,5.0,16.0,4,阳101H2,header,4井,MPa_context_assumed,382a70cf8d6ea6,参与形态聚类候选,observed_file_window,False,1e5eddb10c0d5a,1e5eddb10c0d5a,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测   叠合图  12.15.xlsx,1,21,阳101H2,5.0,16.0,6,阳101H2,header,6井,MPa_context_assumed,2143ac29005fcf,参与形态聚类候选,observed_file_window,False,800ae859c6ca51,800ae859c6ca51,2.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测  邻井叠合图12.07(2).xlsx,1,1,阳101H2,6.0,20.0,1,阳101H2,header,1井,MPa_context_assumed,9a86f6c66b9a43,参与形态聚类候选,observed_file_window,False,52d628e57d97e6,52d628e57d97e6,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测12.07(3).xlsx,1,1,阳101H2,6.0,20.0,1,阳101H2,header,1井,MPa_context_assumed,da4e05221d0d10,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,52d628e57d97e6,52d628e57d97e6,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测  邻井叠合图12.07(2).xlsx,1,5,阳101H2,6.0,20.0,2,阳101H2,header,2井,MPa_context_assumed,486492c3502cd2,参与形态聚类候选,observed_file_window,False,2219d8c458a4e1,2219d8c458a4e1,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测12.07(3).xlsx,1,5,阳101H2,6.0,20.0,2,阳101H2,header,2井,MPa_context_assumed,c47bc15b2a1b61,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,2219d8c458a4e1,2219d8c458a4e1,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测  邻井叠合图12.07(2).xlsx,1,9,阳101H2,6.0,20.0,3,阳101H2,header,3井,MPa_context_assumed,86ad97c1a7094b,参与形态聚类候选,observed_file_window,False,0e3dff5f65f915,0e3dff5f65f915,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测12.07(3).xlsx,1,9,阳101H2,6.0,20.0,3,阳101H2,header,3井,MPa_context_assumed,5d99ddd077ee81,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,0e3dff5f65f915,0e3dff5f65f915,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测  邻井叠合图12.07(2).xlsx,1,17,阳101H2,6.0,20.0,5,阳101H2,header,5井,MPa_context_assumed,a5cbb5b06aa110,参与形态聚类候选,observed_file_window,False,da107fd2500d9f,da107fd2500d9f,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测12.07(3).xlsx,1,17,阳101H2,6.0,20.0,5,阳101H2,header,5井,MPa_context_assumed,fd2e5cdd7ce0af,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,da107fd2500d9f,da107fd2500d9f,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测  邻井叠合图12.07(2).xlsx,1,29,阳101H2,6.0,20.0,8,阳101H2,header,阳101H2-8井套压,MPa_context_assumed,b7c83b2fd71225,参与形态聚类候选,observed_file_window,False,4ee3ba262c361d,4ee3ba262c361d,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测  邻井叠合图12.07(2).xlsx,1,30,阳101H2,6.0,20.0,4,阳101H32,header,阳101H32-4井套压,MPa_context_assumed,1d57bb2932e4cc,参与形态聚类候选,observed_file_window,False,d3a885c104ac82,d3a885c104ac82,2.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.25.xlsx,1,1,阳101H2,,,1,阳101H2,header,1井,MPa_context_assumed,81e7a05a6ee08c,参与形态聚类候选,observed_file_window,False,7400f601b6a9f8,7400f601b6a9f8,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.25.xlsx,1,5,阳101H2,,,2,阳101H2,header,2井,MPa_context_assumed,9826e25fcc5b8f,参与形态聚类候选,observed_file_window,False,eef4b6adda0551,eef4b6adda0551,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.25.xlsx,1,9,阳101H2,,,3,阳101H2,header,3井,MPa_context_assumed,3116fbeab5ee81,参与形态聚类候选,observed_file_window,False,c155aed810c1be,c155aed810c1be,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.25.xlsx,1,13,阳101H2,,,4,阳101H2,header,4井,MPa_context_assumed,e8865f800bc049,参与形态聚类候选,observed_file_window,False,80dda23b6438f3,80dda23b6438f3,2.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.25.xlsx,1,17,阳101H2,,,5,阳101H2,header,5井,MPa_context_assumed,0af1e67bf07f04,参与形态聚类候选,observed_file_window,False,34cfe03c8b1af4,34cfe03c8b1af4,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.25.xlsx,1,21,阳101H2,,,6,阳101H2,header,6井,MPa_context_assumed,7c1e6f6ad6a968,参与形态聚类候选,observed_file_window,False,de6b4259437633,de6b4259437633,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.26.xlsx,1,1,阳101H2,,,1,阳101H2,header,1井,MPa_context_assumed,4967f7b49fe4a0,参与形态聚类候选,observed_file_window,False,af0e76c4e13a93,af0e76c4e13a93,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.26.xlsx,1,5,阳101H2,,,2,阳101H2,header,2井,MPa_context_assumed,22e3dc42491fff,参与形态聚类候选,observed_file_window,False,58b9e0cf898520,58b9e0cf898520,4.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.26.xlsx,1,9,阳101H2,,,3,阳101H2,header,3井,MPa_context_assumed,00b3c8a30f0e51,参与形态聚类候选,observed_file_window,False,c74513ad0a4605,c74513ad0a4605,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.26.xlsx,1,13,阳101H2,,,4,阳101H2,header,4井,MPa_context_assumed,6f3f741c57eeef,参与形态聚类候选,observed_file_window,False,ee38a852f5c113,ee38a852f5c113,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.26.xlsx,1,17,阳101H2,,,5,阳101H2,header,5井,MPa_context_assumed,fbe2e636d9290d,参与形态聚类候选,observed_file_window,False,870dfb65319ccd,870dfb65319ccd,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.26.xlsx,1,21,阳101H2,,,6,阳101H2,header,6井,MPa_context_assumed,46dca891080468,参与形态聚类候选,observed_file_window,False,75a2fb610a00b5,75a2fb610a00b5,1.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.27(2).xlsx,1,1,阳101H2,,,1,阳101H2,header,1井,MPa_context_assumed,ddc5f7d6cd808c,参与形态聚类候选,observed_file_window,False,5bb66f54b13232,5bb66f54b13232,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.27.xlsx,1,1,阳101H2,,,1,阳101H2,header,1井,MPa_context_assumed,de5f69e77f793b,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,5bb66f54b13232,5bb66f54b13232,3.0
E:\压裂窜扰项目\02 规范化\不重要的\阳101H2\阳101H2 邻井压力监测\阳101H2平台压力监测11.27(2).xlsx,1,5,阳101H2,,,2,阳101H2,header,2井,MPa_context_assumed,1a5269891326c1,参与形态聚类候选,observed_file_window,False,a5f565c0a853c5,a5f565c0a853c5,3.0
