file,channel_count,final_status,related_unique_samples,reason
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-5段压裂施工-2井分点压力监测.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-5段压裂施工-2井秒点压力监测-2.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-5段压裂施工-2井秒点压力监测.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-5段压裂施工-邻井待核实分点压力监测.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-7段压裂施工-2、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-7段压裂施工-2、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-8段压裂施工-2、3、4井压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-9段压裂施工-2、3、4井压力监测-2.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-9段压裂施工-2、3、4井压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-10段压裂施工-1、3、4井压力监测-2.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-10段压裂施工-1、3、4井压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-11段压裂施工-1井压力监测-2.xls,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-11段压裂施工-1井压力监测.xls,1,已用于形态聚类或重复合并,1,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-12段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-12段压裂施工-1、3、4井秒点压力监测.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-13段压裂施工-1、3、4井分点压力监测.xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-13段压裂施工-1、3、4井秒点压力监测.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-14段压裂施工-1、3、4井分点压力监测.xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-14段压裂施工-1、3、4井秒点压力监测.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-16段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-16段压裂施工-1、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-17段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-17段压裂施工-1、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-18段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-18段压裂施工-1、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-19段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-19段压裂施工-1、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-2段压裂施工-邻井待核实秒点压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-6段压裂施工-1、3井分点压力监测-2.xls,2,已用于形态聚类或重复合并,2,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-6段压裂施工-1、3井分点压力监测.xls,2,已用于形态聚类或重复合并,2,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-6段压裂施工-1、3井秒点压力监测-2.xls,2,已用于形态聚类或重复合并,2,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-6段压裂施工-1、3井秒点压力监测.xls,2,已用于形态聚类或重复合并,2,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-6段压裂施工-邻井待核实分点压力监测.xls,2,已用于形态聚类或重复合并,2,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-7段压裂施工-1、3、4井分点压力监测-2.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-7段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-7段压裂施工-1、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-8段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-8段压裂施工-1、3、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-9段压裂施工-1、3、4井分点压力监测-2.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-2井-9段压裂施工-1、3、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-10段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-10段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: observed_file_window
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-11段压裂施工-1、2、4井分点压力监测.xlsx,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-11段压裂施工-1、2、4井秒点压力监测.xlsx,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-12段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-12段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-13段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-13段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-15段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-15段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-16段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-16段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-17段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-17段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-18段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-18段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-19段压裂施工-1、2、4井分点压力监测.xls,3,已用于形态聚类或重复合并,3,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-3井-19段压裂施工-1、2、4井秒点压力监测.xls,3,已用于形态聚类或重复合并,3,参与形态聚类候选: same_stage_clock
