sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,stage_group,pair_id,well_identity_known,event_identity_known,window_basis,construction_coverage,pump_file,file,sheet,column,platform,source,stage,monitor,mapping,header,unit,channel_id,alternate_record_flag,rawhash,alias_count,conflict_count,matrix_row,fragment_only,fragment_discarded_points,native_n,native_dt_s,duration_min,max_gap_s,baseline_mpa,baseline_method,baseline_noise_mpa,pressure_peak_mpa,amplitude_range_mpa,rise_peak_mpa,drop_min_mpa,end_dp_mpa,initial_relative_rise_mpa,initial_relative_drop_mpa,initial_10pct_dp_mpa,early_25pct_dp_mpa,middle_50pct_dp_mpa,late_75pct_dp_mpa,tail_90pct_dp_mpa,initial_rate_mpa_min,early_rate_mpa_min,middle_rate_mpa_min,tail_rate_mpa_min,max_rate_mpa_min,min_rate_mpa_min,max_acceleration_mpa_min2,min_acceleration_mpa_min2,early_to_late_acceleration_mpa_min2,observed_onset_min,true_pump_response_delay_min,onset_reference,onset_censored,onset_fraction,peak_time_fraction,trough_time_fraction,area_mean_mpa,recovery_fraction,early_slope_shape,middle_slope_shape,late_slope_shape,early_late_slope_change_shape,acceleration_p95_shape,acceleration_p05_shape,dip_fraction,end_peak_ratio,native_rate_timescale_min,acceleration_timescale_min,low_resolution,max_native_jump_mpa,operational_flag,nonstationary_baseline,t0_observed_s,t1_observed_s,shape_level_10,shape_level_25,shape_level_50,shape_level_75,shape_level_90,shape_end,included,duplicate_sample_of
a7225a71d181a8,泸206H8,5,6,泸206H8,8,泸206H8|5|6|20280,泸206H8|5|泸206H8|8,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-6 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_3,泸206H8,5,6,8,V1_validated_parser_fallback,8井套压(MPa),MPa_context_assumed,1b93d73c1d3a42,False,7f49bc1a06f91b228d0310219361296e7f74b922fbda450492190a0cfa42f1ea,1,0,1747,False,0,8425,1.0,140.7,13.0,32.46,pre_pump_last180s,0.010483565137869667,32.74,0.3831714183252607,0.25470862470871936,-0.18432131970584464,0.059370629370718575,0.2630303030303054,-0.1759996413842586,0.17901398601398882,0.1628438228438203,0.08755244755244354,0.022581585081580327,-0.05454079254079569,0.016191578536412614,0.0074822517076042405,-0.00017804665868344368,0.000944421775406713,0.03457808857809077,-0.03475291375291256,0.016017482517476006,-0.016053613053612636,-6.195527062020875e-05,8.5,8.5,pump,False,0.060412224591329076,0.19217081850533807,0.4199288256227758,0.041099447815952844,0.4449309160414544,2.7474721884560602,-0.0653784799144269,0.34679033311124274,-2.4006818553448173,827.5406706176141,-829.4073489843087,0.45932351153305156,-0.06293706293661216,0.5,5.5,False,0.05000000000000426,False,False,1752223395.0,1752231837.0,0.2576764889351683,0.21547562948473234,0.018980349068319434,-0.15058047766252963,-0.3518543042946339,0.10475692658732284,True,
493ae76710867e,泸206H8,5,6,泸206H8,7,泸206H8|5|6|20280,泸206H8|5|泸206H8|7,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-6 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_4,泸206H8,5,6,7,V1_validated_parser_fallback,7井套压(MPa),MPa_context_assumed,7fa50728849fee,False,f7054693d93835d5f1ff3fdd3d6d97f3ce530599fc22975bbd0f81cbc7fee0d9,1,0,1748,False,0,8425,1.0,140.7,13.0,36.53,pre_pump_last180s,0.010483565137869667,36.66,0.31586130536131163,0.09680652680663115,-0.24764568764558703,-0.2461305361304369,0.09918414918415408,-0.2452680652680641,0.02957109557109376,-0.055635198135201236,0.07826340326340646,-0.18289044289044296,-0.20794871794872166,0.00044909113875276605,-0.0011140580858894254,-0.0021118489653617696,-0.0019466839889386806,0.012544289044291897,-0.01415384615385058,0.010792540792542837,-0.010046620046635368,-7.890318910677614e-06,,,observed_window_only,True,1.0,0.46619217081850534,0.9501779359430605,-0.07559211103977438,0.9956012722474156,-0.49625569838426137,-0.940720323708242,-0.8671478037816684,-0.37089210539740713,676.4184857330607,-629.6681800244894,0.7765055773055316,-1.2390442890439246,0.5,5.5,False,0.060000000000002274,False,False,1752223395.0,1752231837.0,0.08077960510558961,-0.18897896379802487,0.23493684711601534,-0.5918622628766357,-0.6711954215540327,-0.6954012597368195,True,
069926f741f9b7,泸206H8,5,6,泸206H8,6,泸206H8|5|6|20280,泸206H8|5|泸206H8|6,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-6 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_5,泸206H8,5,6,6,V1_validated_parser_fallback,6井套压(MPa),MPa_context_assumed,87264b2b96306c,False,fbacead6ac881c0d0444feedda8571f57d358205614fbf0f885176655fa7579a,1,0,1749,False,0,8425,1.0,140.7,13.0,38.9,pre_pump_last180s,0.020967130275739335,38.99,0.07797785547785024,0.06806526806538216,-0.04927738927727887,0.02193006993008595,0.06221445221446231,-0.055128205128198715,0.04383682983684026,0.001404428904438152,-0.0061771561771520895,-0.004475524475518422,0.016997668997671415,0.004406030750866018,0.0005438864734639753,-0.00019152386977287745,0.00019416264486562642,0.015634032634031313,-0.015234265734255459,0.015565268065268966,-0.019177156177156363,-3.314132467172224e-06,,,observed_window_only,True,1.0,0.1494661921708185,0.4483985765124555,0.010528194856659064,0.23067599067648104,0.3826241340819066,-0.13473704238521927,0.13659342066296817,-0.24603071341893842,1540.6883680070819,-1898.2019024475705,0.2756410256409936,0.13307692307691354,0.5,5.5,False,0.10000000000000142,False,False,1752223395.0,1752231837.0,0.2718648018652843,0.059702797203273775,0.02179487179532257,0.030303030303490904,0.13766899766944007,0.22657342657328883,True,
9a8d57bb292325,泸206H8,5,6,泸206H8,4,泸206H8|5|6|20280,泸206H8|5|泸206H8|4,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-6 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,5,6,4,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,f212b1340cabfd,False,af371f78d263be648ce17d1545e0839b317924b56626f07ac4daffefdb459d43,1,0,1750,False,0,8400,1.0,140.7,44.0,58.93,pre_pump_last180s,0.010483565137877116,61.21,2.157314685314684,2.2460139860139705,-0.09251748251731584,2.1670862470864165,2.2519114219112453,-0.08662004662004108,-0.03400466200466071,-0.07542540792540464,0.25427738927739074,1.1720512820512883,1.9061748251748343,-0.002813301640878272,-0.0023308960210361527,0.017580129345627506,0.03110914594012997,0.03850116550117164,-0.0066216783216798795,0.009230769230780922,-0.01030069930069608,0.00031689212945904883,64.5,64.5,pump,False,0.45842217484008535,1.0,0.34519572953736655,0.5810303709559049,0.03375098432056787,-0.152020969584207,1.146575516204295,2.028937578542378,2.1809585481265845,84.7056908356449,-94.52385045508176,0.04015179019068604,0.9648642198218084,0.5,5.5,False,0.17999999999999972,False,False,1752223395.0,1752231837.0,-0.0183341113012234,-0.03753425219986191,0.1152959303632824,0.5407201389970002,0.8810152049513956,1.041277682692782,True,
d1f36cd573826a,泸206H8,5,6,泸206H8,2,泸206H8|5|6|20280,泸206H8|5|泸206H8|2,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-6 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-6段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_7,泸206H8,5,6,2,V1_validated_parser_fallback,2井套压(MPa),MPa_context_assumed,e222b37c07e56f,False,2e0c073d58d5b9fbe2bca862f58667170fba6e9385e5745f648f8db67fc1bb2f,1,0,1751,False,0,8400,1.0,140.7,44.0,52.44,pre_pump_last180s,0.010483565137869667,52.5,0.09571561771562251,0.031491841491984474,-0.0968997668996252,-0.09075524475523622,0.037132867132861236,-0.09125874125874844,0.028769230769228916,0.028665501165498604,-0.03005827505827342,-0.022803030303038003,-0.029664335664337203,0.001736355598434557,0.0006132615428392311,-0.0006615240976176232,-0.0015153015998100718,0.009552447552445642,-0.011324009324007988,0.00917599067599255,-0.0087097902097927,-2.0171174059694887e-05,,,observed_window_only,True,1.0,0.24199288256227758,0.9715302491103203,-0.02130332354198678,0.6112354312361035,0.431429495387399,-0.4653822026739979,-1.0660146754663853,-1.4974441708537845,908.2620382868987,-862.1163739512954,0.4562937062937422,-0.4684615384615043,0.5,5.5,False,0.060000000000002274,False,False,1752223395.0,1752231837.0,0.10095571095643757,0.10043706293778601,-0.1931818181810741,-0.156905594404897,-0.191212121211393,-0.48531468531471944,True,
20d505775e8305,泸206H8,5,7,泸206H8,3,泸206H8|5|7|20281,泸206H8|5|泸206H8|3,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_0,泸206H8,5,7,3,V1_validated_parser_fallback,3井套压(MPa),MPa_context_assumed,553ecb0e157b3b,False,8d8d6dce96aa395a10284f6ded6276499cf1ac535a009f9ef8e16ea30e0ce032,0,0,1752,False,0,8496,1.0,142.73333333333332,31.0,53.19,pre_pump_last180s,0.010483565137877116,53.22,0.027698135198139795,0.011515151515304467,-0.04925407925392733,-0.02452214452198831,0.016969696969695747,-0.04379953379953605,-0.01923076923077361,-0.01844988344989318,-0.017610722610719165,-0.024405594405598308,-0.03392773892774059,-0.002244881555217129,-0.0007054216604662255,-0.00022582768129104377,0.0002680930020289845,0.006060606060607654,-0.005961538461534133,0.00627622377622572,-0.007266899766904089,9.094018332510136e-06,,,observed_window_only,True,1.0,0.021052631578947368,0.6631578947368421,-0.028143219461382384,0.18018648018646388,-0.5034359250193962,-0.16116568854804153,0.19132903911468524,0.6947649641340813,639.3213982130961,-740.2356393425795,0.21899766899768025,-0.04149184149113694,0.5,5.5,False,0.0799999999999983,False,False,1752306389.0,1752314953.0,-0.04230769230701984,-0.03840326340261768,-0.034207459206747615,-0.06818181818114333,-0.11579254079185475,-0.07937062937092065,True,
bc0e7bd0783b93,泸206H8,5,7,泸206H8,1,泸206H8|5|7|20281,泸206H8|5|泸206H8|1,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_1,泸206H8,5,7,1,V1_validated_parser_fallback,1井套压(MPa),MPa_context_assumed,efab950a664bae,True,a52182830d30ea8fc831056e0f0d1bc2f8c80a4398acbed335b3cb44d6f71178,0,0,1753,False,0,8565,1.0,142.73333333333332,1.0,50.2,pre_pump_last180s,0.010483565137869667,50.23,0.029266899766874133,0.01615384615389104,-0.03713286713273334,-0.02839160839162247,0.014755244755150443,-0.038531468531473934,-0.009440559440562869,-0.017057109557114813,-0.013310023310022956,-0.023152680652682278,-0.0341841491841528,-0.0015266342852478581,-0.0008417910684930723,-9.118132800263163e-05,-9.117128932061442e-05,0.00763403263403184,-0.008368298368296223,0.008706293706302048,-0.008840326340326499,7.011861552288257e-06,,,observed_window_only,True,1.0,0.0,0.6877192982456141,-0.02170522728076069,0.22272727272756754,-0.6007582258812224,-0.06507307441787809,-0.06506591014514515,0.5356923157360772,886.8580955719452,-900.5111987827148,0.19265734265736967,-0.22272727272756754,0.5,5.5,False,0.05000000000000426,False,False,1752306389.0,1752314953.0,-0.12097902097856655,-0.15906177156132628,-0.140326340325867,-0.1895396270391636,-0.24469696969651622,-0.23111888111923662,True,
734e2b95a86783,泸206H8,5,7,泸206H8,1,泸206H8|5|7|20281,泸206H8|5|泸206H8|1,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、4、6、7、8井分点压力监测.xls,导出数据,legacy_0,泸206H8,5,7,1,V1_validated_parser_fallback,1#分离器下压(MPa),MPa_context_assumed,9d7a725a674160,True,db97525972d01906687113caa4078bc58d0d0b9be9eec672dba3fe2069671ecd,0,0,1754,False,0,143,60.0,142.0,60.0,5.43,pre_pump_last180s,0.01048356513787246,5.46,0.07228571428571469,0.018285714285712018,-0.09000000000000252,-0.03328571428571614,0.03414285714285725,-0.07414285714285729,-0.06414285714285678,-0.02285714285714313,-0.06242857142857172,0.020428571428571907,-0.03768571428571441,-0.004524489795918277,3.83526383527401e-05,0.0001113634186069216,-0.00037264202978486903,0.017000000000000303,-0.01671428571428586,0.012664285714285486,-0.012199999999999744,-3.85910486514187e-06,,,observed_window_only,True,1.0,0.7605633802816901,0.44366197183098594,-0.03829074446680309,0.2578571428571408,0.02723037323044547,0.07906802721091434,-0.264575841147257,-0.2918062143777025,1276.8132857142627,-1230.0039999999742,0.37071428571428644,-0.0521428571428606,1.0,5.0,False,0.07000000000000028,False,False,1752306420.0,1752314940.0,-0.28571428571429,-0.07928571428572173,-0.2771428571428647,0.13714285714285346,-0.15342857142857813,-0.08714285714285452,True,
b694f7ddee9d1c,泸206H8,5,7,泸206H8,8,泸206H8|5|7|20281,泸206H8|5|泸206H8|8,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_3,泸206H8,5,7,8,V1_validated_parser_fallback,8井套压(MPa),MPa_context_assumed,c1ec8da2690ace,False,bb8e63071e5bfe10db8786fbecb679e986c32076379934da8ed8bcc202352b41,1,0,1755,False,0,8565,1.0,142.73333333333332,1.0,32.09,pre_pump_last180s,0.010483565137869667,32.29,0.14211538461538353,0.185034965035058,-0.01531468531459268,0.1036130536131381,0.15389277389277822,-0.046456876456872465,0.08994172494172405,0.05624708624708319,0.11977855477855215,0.06747668997668654,0.10019813519812715,0.004938234179619299,0.002565326606423281,0.001989989992864984,0.0012524703842462606,0.020783216783222258,-0.02469696969697388,0.01759324009323926,-0.016573426573424754,-1.2263953500018876e-05,13.5,13.5,pump,False,0.09458197104156937,0.624561403508772,0.30526315789473685,0.10630730199281263,0.406399069226336,1.8307880881174146,1.4201895249079766,0.8938463642237477,-0.9369417238936668,1792.1181998186146,-1688.2358927737073,0.23228438228436232,0.3103729603733285,0.5,5.5,False,0.03999999999999915,False,False,1752306389.0,1752314953.0,0.3977272727276571,0.22925407925445285,0.5469114219117976,0.2854020979024696,0.44900932400967264,0.3255244755243325,True,
eb423716633442,泸206H8,5,7,泸206H8,7,泸206H8|5|7|20281,泸206H8|5|泸206H8|7,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_4,泸206H8,5,7,7,V1_validated_parser_fallback,7井套压(MPa),MPa_context_assumed,eb116911ba4c9a,False,aa1864243105cc3c1a217d28a38244ae190025e4f772fe3c39adda1517261cd0,1,0,1756,False,0,8565,1.0,142.73333333333332,1.0,36.09,pre_pump_last180s,0.010483565137869667,36.64,0.36055944055944167,0.5122843822844843,-0.014055944055961334,0.2299067599068536,0.4589743589743662,-0.06736596736607936,0.04819347319347501,0.2525058275058303,0.4415734265734308,0.2957459207459223,0.17991841491841498,0.008286954424893182,0.006470267464866556,-0.0012460656816062155,-0.006238783297437564,0.019388111888114068,-0.026439393939392986,0.01300699300700181,-0.01231934731934814,-0.00011872069838677367,5.0,5.0,pump,False,0.03503035964502569,0.5228070175438596,0.0,0.3029347112486776,0.5364924712133574,2.5613608712773894,-0.4932754167023565,-2.4697240893371744,-5.031084960614564,734.9382518753334,-696.0839894549762,0.18683734160879206,0.4635075287866426,0.5,5.5,False,0.04999999999999716,False,False,1752306389.0,1752314953.0,0.3205003878979097,0.8871541246447427,1.4115270235327722,1.007079131109699,0.6858352728216172,0.6384794414274838,True,
25b72c23af7339,泸206H8,5,7,泸206H8,6,泸206H8|5|7|20281,泸206H8|5|泸206H8|6,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_5,泸206H8,5,7,6,V1_validated_parser_fallback,6井套压(MPa),MPa_context_assumed,e27877202fc01a,False,48846e9e9b1a4e2bcd09ecdb8aface1488752755a2fd5ef25482615ed1ab7b57,1,0,1757,False,0,8565,1.0,142.73333333333332,1.0,38.94,pre_pump_last180s,0.02096713027574678,39.03,0.06934149184149874,0.029580419580398143,-0.06552447552436291,-0.00960372960361866,0.023473193473058984,-0.07163170163170207,-0.013391608391611244,0.006031468531469741,-0.026480186480192458,-0.04039044289044291,-0.026351981351986353,0.0006994155270095213,0.00011344016456958968,-0.001003657578697867,0.0005730721783190407,0.010128205128202339,-0.012488344988344835,0.013951048951060585,-0.011963869463873067,4.29361993226951e-06,,,observed_window_only,True,1.0,1.0,0.6912280701754386,-0.008456524792241876,0.19592074592008402,0.08095846411449716,-0.7162769586640443,0.40898251126035534,0.32802404714585814,1421.1099603741452,-1218.6878649317318,0.35815850815851036,-0.1134032634027804,0.5,5.5,False,0.09000000000000341,False,False,1752306389.0,1752314953.0,-0.10180652680604751,-0.004691142190642594,-0.1672494172489536,-0.23680069930020586,-0.16660839160792307,0.08251748251730362,True,
6adebd4d2d2af6,泸206H8,5,7,泸206H8,4,泸206H8|5|7|20281,泸206H8|5|泸206H8|4,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_6,泸206H8,5,7,4,V1_validated_parser_fallback,4井套压(MPa),MPa_context_assumed,f11a7897baf740,False,ee26e4074271e41e7df4b5ff215c6c8f25c284bd14074cf6400f7ea2749710da,1,0,1758,False,0,8506,1.0,142.73333333333332,31.0,58.76,pre_pump_last180s,0.010483565137877116,61.99,3.0926515151515197,3.1690909090908974,-0.021607639671991308,3.13097902097919,3.1814265734265206,-0.009271975336368143,0.0006806526807778862,0.01928787878800442,0.6806456876458142,2.15151981351994,2.956473193473329,-0.0002893272837555938,0.00035693606483442393,0.031576596957586835,0.029654043514740106,0.0479020979020941,-0.0049125874125799385,0.011322843822847872,-0.009406534325886895,0.0002736768561411087,49.0,49.0,pump,False,0.3432975245212518,1.0,0.05964912280701754,1.0828209051199646,0.011944684691847313,0.016473461064430355,1.4573361780332195,1.368605695447455,1.3521322343830247,74.58909671126128,-61.96543108150961,0.002998066639885832,0.9879982382735646,0.5,5.5,False,0.07000000000000028,False,False,1752306389.0,1752314953.0,-0.0016883393410983445,0.004328253868988858,0.2181764050808811,0.6937793363093168,0.9540587037096724,1.0267967341185626,True,
b1f06fd9d6a82f,泸206H8,5,7,泸206H8,2,泸206H8|5|7|20281,泸206H8|5|泸206H8|2,True,True,absolute,1.0,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 压裂施工曲线\泸206H8-5-7 压裂施工曲线.xlsx,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8-5-7段压裂施工-1、2、3、4、6、7、8井秒点压力监测.xls,导出数据,legacy_7,泸206H8,5,7,2,V1_validated_parser_fallback,2井套压(MPa),MPa_context_assumed,3f4c074573e0ac,False,35e4b3d9c6863a382d14e324e143eebfb0a6431b4243683e66d0e6a4eaba7555,1,0,1759,False,0,8506,1.0,142.73333333333332,31.0,52.27,pre_pump_last180s,0.010483565137869667,52.32,0.07742424242422885,0.02226107226120888,-0.07230769230754674,-0.04979020979006776,0.012610722610716607,-0.08195804195803902,0.004801864801855519,-0.0019347319347300385,-0.012750582750580719,-0.07794289044289116,-0.07810023310022984,0.00063857981100209,7.234067625414234e-06,-0.0008926187844065576,0.0002945452086858096,0.009755244755245585,-0.008903263403267303,0.008589743589750398,-0.00822261072263153,2.6838966936982288e-06,,,observed_window_only,True,1.0,0.19298245614035087,0.7578947368421053,-0.020267676041708933,0.3602564102563832,0.005162712928670624,-0.6370322724714798,0.2102070972654394,0.20504438433676878,874.9858319095254,-837.5882013748208,0.4097902097901951,-0.2993006992999625,0.5,5.5,False,0.060000000000002274,False,False,1752306389.0,1752314953.0,0.021911421912115276,-0.011771561770812511,-0.06585081585006591,-0.3918123543116181,-0.39259906759831154,-0.35769230769240323,True,
0a6aba48c0f912,泸206H8,,,泸206H8,3,泸206H8|20237|unknown_source,泸206H8||泸206H8|3,True,False,observed_file_window,,,E:\压裂窜扰项目\02 规范化\泸206H8\泸206H8 邻井压力监测\泸206H8_邻井压力数据_2.3井秒点.xls,导出数据,legacy_0,泸206H8,,,3,V1_validated_parser_fallback,3井套压(MPa),MPa_context_assumed,85b948daef7026,False,9fefd0668b2bb9431d9a018b8758c75b7788a7d3c79142654c62b046310fce1e,1,0,1760,False,0,19080,1.0,321.0,182.0,57.46570629370631,observed_start_proxy,0.010483565137869667,60.24,2.5818004662005998,2.7431048951048496,-0.0363356643356596,2.6757156177157597,2.7431048951048496,-0.0363356643356596,0.034932400932545724,0.31844289044303764,1.2913333333334833,2.002615384615531,2.402643356643509,0.0010367112491266712,0.003795152244427441,0.011207316319059649,0.009447011925272425,0.020354312354317717,-0.0031095571095491434,0.009701631701648235,-0.009937062937063245,2.3476052672253305e-05,53.0,,observed_window_only,False,0.16510903426791276,1.0,0.0,1.222053220922523,0.024245626394203246,0.47185825799078385,1.3934262486644955,1.174564366112726,0.7027061081219423,387.1971692842138,-396.59335239208116,0.014073769375807529,0.9757543736057968,0.5,5.5,False,0.060000000000002274,False,False,1748520000.0,1748539260.0,0.027604017506854057,0.13741517186291025,0.5142415206171809,0.78973998015878,0.9446814550190207,1.0765512656099092,True,
